,transactionid,accountid,transactionamount,transactiondate,transactiontype,location,deviceid,ip_address,merchantid,channel,customerage,customeroccupation,transactionduration,loginattempts,accountbalance,previoustransactiondate,transaction_hour,transaction_day,is_senior_citizen,amount_category
2361,TX001750,AC00356,42.09,2023-01-20 18:31:00,Debit, Denver ,D000332,41.110.46.150,M046,Branch,29, Engineer ,118,1,5526.28,2024-11-04 08:06:00,18,Friday,0,Low
2362,TX001912,AC00383,38.95,2023-10-18 16:44:00,Debit,Los Angeles,,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,2024-11-04 08:08:00,16,Wednesday,0,Low
2363,TX002445,AC00269,177.05,2023-08-29 16:22:00,Debit,Philadelphia,D000603,40.45.69.120,M060,Branch,24,Student,235,1,"$4,287.82",2024-11-04 08:06:00,16,Tuesday,0,Medium
2364,TX000017,AC00317,555.8,2023-10-30 16:52:00, Credit , ##### ,D000671,53.218.177.171,M048,Branch,19, Student ,158,1,1131.26,2024-11-04 08:07:00,16,Monday,0,High
2365,TX000209,AC00453,521.15,2023-02-17 18:16:00,Debit, Kansas City ,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,"$9,442.47",2024-11-04 08:07:00,18,Friday,0,High
2366,TX001972,AC00190,106.41,2023-01-16 16:37:00, Debit ,Los Angeles,D000473,84.237.126.96,M063,Branch,57, Retired ,87,1,1310.38,2024-11-04 08:07:00,16,Monday,0,Low
2367,TX001861,AC00228,11.06,2023-11-01 17:59:00, Debit ,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,"$2,782.21",2024-11-04 08:07:00,17,Wednesday,0,Low
2368,TX002208,AC00430,,2023-08-28 17:13:00, Debit ,Houston,D000277,145.246.171.225,M070,Branch,38, Engineer ,164,1,5859.79,2024-11-04 08:09:00,17,Monday,0,
2369,TX000617,AC00023,254.92,2023-09-18 16:04:00,Credit, San Antonio ,D000088,198.24.183.157,M064,ATM,28, Engineer ,169,1,"$2,791.12",2024-11-04 08:07:00,16,Monday,0,Medium
2370,TX002251,AC00325,403.63,2023-06-08 16:56:00,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31, Engineer ,167,3,3304.02,2024-11-04 08:07:00,16,Thursday,0,High
2371,TX001803,AC00401,223.76,2023-08-11 16:02:00, Credit ,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,2024-11-04 08:10:00,16,Friday,1,Medium
2372,TX001662,AC00090,532.4,2023-08-24 16:46:00,Debit,Jacksonville,D000096,141.121.30.32,M027,ATM,22, Student ,149,1,1033.73,2024-11-04 08:09:00,16,Thursday,0,High
2373,TX001150,AC00254,283.15,2023-08-11 16:31:00,Debit,Baltimore,D000383,36.77.94.252,M089,Online,24, Student ,180,1,603.79,2024-11-04 08:11:00,16,Friday,0,Medium
2374,TX002000,AC00261,27.64,2023-06-09 17:14:00,Debit, New York ,D000044,208.142.57.37,M065,Online,54, Engineer ,23,1,"$7,498.51",2024-11-04 08:08:00,17,Friday,0,Low
2375,TX001738,AC00087,540.4,2023-02-22 16:42:00,Debit,Houston,D000414,166.79.195.157,M061,Branch,45,Doctor,272,1,425.77,2024-11-04 08:06:00,16,Wednesday,0,High
2376,TX000208,AC00370,485.54,2023-02-06 17:46:00,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,2024-11-04 08:11:00,17,Monday,0,High
2377,TX001658,AC00498,139.88,2023-01-23 16:05:00, Debit , Colorado Springs ,,89.18.54.235,M024,ATM,34,Engineer,162,1,2969.71,2024-11-04 08:07:00,16,Monday,0,Medium
2378,TX001646,AC00378,981.76,2023-09-25 16:23:00,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,45, Doctor ,234,1,602.36,2024-11-04 08:06:00,16,Monday,0,High
2379,TX001924,AC00065,122.98,2023-07-24 16:15:00, Debit ,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99,2024-11-04 08:09:00,16,Monday,1,Medium
2380,TX001882,AC00253,767.66,2023-05-08 17:44:00,Debit, ##### ,D000074,193.209.134.233,M085,ATM,63, Doctor ,155,1,1801.69,2024-11-04 08:12:00,17,Monday,1,High
2381,TX001436,AC00118,692.55,2023-03-07 16:51:00,Debit,,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04 08:12:00,16,Tuesday,0,High
2382,TX001129,AC00279,144.93,2023-05-16 16:32:00, Debit ,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,2024-11-04 08:09:00,16,Tuesday,0,Medium
2383,TX000715,AC00175,1.87,2023-10-20 18:34:00, Debit ,Washington,D000165,30.229.179.194,M014,ATM,65,Retired,147,1,"$7,287.94",2024-11-04 08:09:00,18,Friday,1,Low
2384,TX000805,AC00272,351.99,2023-06-12 16:58:00,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80, Retired ,45,2,3663.64,2024-11-04 08:11:00,16,Monday,1,High
2385,TX001294,AC00200,,2023-06-09 17:41:00,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,49, Doctor ,265,1,12893.85,2024-11-04 08:08:00,17,Friday,0,
2386,TX001308,AC00024,28.78,2023-08-07 16:08:00,Credit,,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04 08:11:00,16,Monday,0,Low
2387,TX001128,AC00415,4.72,2023-04-17 16:03:00,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,32,Engineer,20,1,4792.01,2024-11-04 08:09:00,16,Monday,0,Low
2388,TX002101,AC00394,139.52,2023-09-22 18:02:00,Debit, Portland ,D000504,216.79.134.201,M025,Branch,23, Student ,31,1,1570.22,2024-11-04 08:08:00,18,Friday,0,Medium
2389,TX002247,AC00033,46.53,2023-06-22 17:27:00, Debit , San Francisco ,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,2024-11-04 08:07:00,17,Thursday,0,Low
2390,TX000780,AC00013,138.11,2023-12-11 17:29:00,Credit, Phoenix ,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,2024-11-04 08:07:00,17,Monday,1,Medium
2391,TX001585,AC00358,434.17,2023-01-05 16:40:00,Debit,,D000238,161.161.26.115,M010,ATM,21,Student,148,5,5335.44,2024-11-04 08:09:00,16,Thursday,0,High
2392,TX001006,AC00190,15.74,2023-01-09 16:05:00, Debit ,Denver,D000064,136.250.159.93,M051,Branch,27, Student ,38,1,690.16,2024-11-04 08:10:00,16,Monday,0,Low
2393,TX002001,AC00456,3.85,2023-04-17 16:27:00,Debit,,D000058,72.192.101.196,M025,ATM,29, Doctor ,32,1,10506.41,2024-11-04 08:08:00,16,Monday,0,Low
2394,TX001744,AC00432,,2023-05-04 17:46:00,Debit, Nashville ,D000409,218.54.207.160,M063,Online,60,Engineer,287,1,2064.76,2024-11-04 08:07:00,17,Thursday,1,
2395,TX002209,AC00071,435.08,2023-07-24 16:01:00,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55, Engineer ,78,1,2103.41,2024-11-04 08:11:00,16,Monday,0,High
2396,TX001534,AC00294,344.27,2023-09-19 17:23:00,Debit,San Antonio,,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,2024-11-04 08:09:00,17,Tuesday,0,High
2397,TX000586,AC00362,,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,6171.89,2024-11-04 08:10:00,17,Friday,0,
2398,TX001082,AC00200,146.01,2023-04-25 16:28:00,Debit, San Francisco ,D000270,72.192.101.196,M017,Online,26, Student ,269,1,221.79,2024-11-04 08:09:00,16,Tuesday,0,Medium
2399,TX001344,AC00344,46.11,2023-03-27 17:07:00,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33, Doctor ,233,1,5225.73,2024-11-04 08:10:00,17,Monday,0,Low
2400,TX000599,AC00095,830.01,2023-07-21 16:43:00,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18,2024-11-04 08:11:00,16,Friday,1,High
2401,TX000233,AC00299,,2023-10-23 18:54:00,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,2024-11-04 08:06:00,18,Monday,0,
2402,TX001107,AC00360,767.14,2023-08-29 16:24:00,Credit,,D000441,16.94.155.46,M039,Branch,62,Retired,38,1,4732.57,2024-11-04 08:08:00,16,Tuesday,1,High
2403,TX002082,AC00498,225.1,2023-12-11 17:28:00,Debit,Boston,D000047,217.82.46.37,M082,ATM,28, Student ,35,1,1547.71,2024-11-04 08:07:00,17,Monday,0,Medium
2404,TX000328,AC00434,870.43,2023-05-31 16:54:00,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,29,Doctor,55,1,"$10,115.18",2024-11-04 08:07:00,16,Wednesday,0,High
2406,TX001582,AC00242,37.58,2023-04-17 18:22:00,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,2024-11-04 08:12:00,18,Monday,0,Low
2407,TX000665,AC00133,,2023-01-02 18:35:00,Credit, Portland ,D000097,3.77.114.6,M088,Branch,24, Student ,107,1,752.25,2024-11-04 08:07:00,18,Monday,0,
2408,TX002339,AC00081,4.47,2023-08-14 16:20:00,Debit,Baltimore,D000239,147.234.20.46,M033,Branch,27,Student,132,1,1381.75,2024-11-04 08:10:00,16,Monday,0,Low
2409,TX000447,AC00122,21.4,2023-12-26 16:07:00,Debit, Fresno ,D000537,198.166.198.233,M027,Branch,34,Engineer,258,1,9594.11,2024-11-04 08:11:00,16,Tuesday,0,Low
2410,TX002028,AC00020,28.52,2023-06-02 16:54:00,Debit, ##### ,,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:00,16,Friday,0,Low
2411,TX001350,AC00185,22.3,2023-05-01 16:57:00,Debit, Philadelphia ,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,2024-11-04 08:12:00,16,Monday,0,Low
2412,TX002448,AC00140,163.22,2023-04-06 18:06:00, Debit ,Miami,D000193,186.54.68.246,M029,Online,26,Student,217,1,1788.27,2024-11-04 08:07:00,18,Thursday,0,Medium
2413,TX001440,AC00090,81.51,2023-08-10 16:10:00,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04 08:07:00,16,Thursday,0,Low
2414,TX000055,AC00419,104.63,2023-03-29 17:47:00,Debit,Omaha,D000642,186.135.2.148,M095,ATM,62,Retired,90,1,4477.78,2024-11-04 08:10:00,17,Wednesday,1,Low
2415,TX000640,AC00058,320.55,2023-05-01 17:11:00, Debit ,Milwaukee,D000549,199.6.127.153,M041,Online,50, Engineer ,118,1,438.75,2024-11-04 08:08:00,17,Monday,0,Medium
2416,TX001955,AC00231,,2023-11-24 16:49:00,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:00,16,Friday,0,
2417,TX001601,AC00492,369.89,2023-10-18 16:44:00, Debit ,San Antonio,D000042,186.54.68.246,M083,ATM,69,Retired,69,1,6941.47,2024-11-04 08:11:00,16,Wednesday,1,High
2418,TX000864,AC00086,,2023-02-14 16:55:00,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,2024-11-04 08:08:00,16,Tuesday,0,
2419,TX002077,AC00236,325.03,2023-01-11 17:04:00, Debit , Jacksonville ,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,2024-11-04 08:10:00,17,Wednesday,1,Medium
2420,TX001757,AC00128,34.67,2023-04-25 16:34:00,Debit,Chicago,D000321,78.100.105.143,M077,Online,19,Student,71,1,888.6,2024-11-04 08:11:00,16,Tuesday,0,Low
2421,TX001467,AC00015,73.35,2023-03-13 16:33:00,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,2024-11-04 08:09:00,16,Monday,0,Low
2422,TX001143,AC00331,568.88,2023-02-10 16:28:00,Debit,,D000321,213.15.9.253,M076,Branch,19, Student ,105,1,1307.86,2024-11-04 08:08:00,16,Friday,0,High
2423,TX001526,AC00310,591.98,2023-04-28 16:32:00,Debit,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,2024-11-04 08:07:00,16,Friday,0,High
2424,TX001056,AC00317,13.48,2023-09-20 17:49:00,Debit,Las Vegas,D000279,32.169.88.41,M094,Online,18,Student,20,3,521.88,2024-11-04 08:10:00,17,Wednesday,0,Low
2425,TX001480,AC00042,336.05,2023-04-24 17:18:00, Debit , San Antonio ,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,2024-11-04 08:12:00,17,Monday,0,High
2426,TX001235,AC00090,11.19,2023-01-02 17:34:00,Debit,Austin,D000384,195.237.152.198,M090,ATM,60, Engineer ,40,1,9877.17,2024-11-04 08:12:00,17,Monday,1,Low
2427,TX001397,AC00041,34.31,2023-04-28 16:55:00, Debit ,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,"$1,484.76",2024-11-04 08:11:00,16,Friday,0,Low
2428,TX002065,AC00427,86.07,2023-11-20 18:40:00,Debit,Dallas,,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:00,18,Monday,0,Low
2429,TX002273,AC00268,1454.52,2023-09-22 16:13:00,Debit, Miami ,D000598,34.169.232.37,M088,ATM,27, Student ,20,1,1189.03,2024-11-04 08:07:00,16,Friday,0,High
2430,TX000082,AC00445,345.39,2023-10-23 17:13:00,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58, Engineer ,80,1,6451.96,2024-11-04 08:08:00,17,Monday,0,High
2431,TX001917,AC00373,93.14,2023-01-02 16:47:00, Debit , Memphis ,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,2024-11-04 08:07:00,16,Monday,1,Low
2432,TX000991,AC00339,212.14,2023-08-14 17:28:00,Debit, Austin ,D000269,44.67.137.125,M047,Branch,72,Retired,105,1,7225.06,2024-11-04 08:08:00,17,Monday,1,Medium
2433,TX001990,AC00311,56.96,2023-06-26 17:38:00,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22, Student ,135,1,"$1,597.85",2024-11-04 08:07:00,17,Monday,0,Low
2435,TX000177,AC00363,1362.55,2023-02-10 18:07:00, Debit ,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:00,18,Friday,0,High
2437,TX001729,AC00499,40.03,2023-01-09 17:17:00,Debit,Omaha,D000210,34.125.226.63,M086,Branch,23, Student ,200,1,6408.8,2024-11-04 08:12:00,17,Monday,0,Low
2438,TX001913,AC00076,515.94,2023-12-22 16:42:00, Debit , San Francisco ,D000606,27.215.118.94,M049,ATM,29,Engineer,37,1,1389.89,2024-11-04 08:11:00,16,Friday,0,High
2439,TX000349,AC00376,308.42,2023-05-02 16:14:00,Debit, Nashville ,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81,2024-11-04 08:06:00,16,Tuesday,1,Medium
2440,TX000375,AC00014,643.22,2023-05-03 17:04:00,Debit,Atlanta,,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86,2024-11-04 08:07:00,17,Wednesday,1,High
2441,TX001088,AC00330,386.97,2023-01-31 16:51:00, Debit , Raleigh ,D000324,107.247.202.71,M098,Branch,58, Retired ,137,1,1876.35,2024-11-04 08:06:00,16,Tuesday,0,High
2442,TX000857,AC00298,112.94,2023-11-24 17:35:00, Credit , San Antonio ,D000265,142.160.124.244,M091,Online,73, Retired ,31,1,3807.84,2024-11-04 08:07:00,17,Friday,1,Low
2443,TX001572,AC00247,101.28,2023-08-23 18:19:00,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2024-11-04 08:06:00,18,Wednesday,0,Low
2444,TX001778,AC00212,164.52,2023-12-25 16:11:00, Debit ,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74,2024-11-04 08:11:00,16,Monday,1,Medium
2445,TX001512,AC00345,,2023-05-08 16:37:00,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,2024-11-04 08:09:00,16,Monday,1,
2446,TX000310,AC00300,415.88,2023-04-27 17:30:00,Debit, San Diego ,D000146,152.140.239.181,M005,Branch,70,Doctor,170,1,10008.33,2024-11-04 08:08:00,17,Thursday,1,High
2447,TX002198,AC00145,515.57,2023-01-02 17:26:00,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,2024-11-04 08:06:00,17,Monday,0,High
2448,TX001013,AC00257,963.77,2023-07-11 16:45:00,Debit,Louisville,D000382,32.13.122.242,M055,ATM,41,Engineer,248,1,6710.51,2024-11-04 08:10:00,16,Tuesday,0,High
2449,TX002331,AC00415,69.38,2023-01-11 16:09:00,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11,2024-11-04 08:11:00,16,Wednesday,1,Low
2450,TX001264,AC00461,35.46,2023-03-23 16:16:00,Debit,Nashville,D000243,193.83.0.183,M005,ATM,56,Retired,285,1,1532.72,2024-11-04 08:07:00,16,Thursday,0,Low
2451,TX001513,AC00026,147.46,2023-10-12 16:58:00,Credit, Albuquerque ,D000380,78.69.172.205,M071,Online,65, Doctor ,205,1,7458.03,2024-11-04 08:11:00,16,Thursday,1,Medium
2452,TX000353,AC00365,139.45,2023-07-10 16:43:00,Debit,Boston,D000139,77.7.223.184,M004,Online,27,Student,31,1,1305.76,2024-11-04 08:10:00,16,Monday,0,Medium
2453,TX002134,AC00080,,2023-07-10 16:37:00,Debit, ##### ,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,2024-11-04 08:12:00,16,Monday,0,
2454,TX000621,AC00183,420.76,2023-02-23 16:04:00,Debit, Miami ,D000329,76.0.164.168,M054,Branch,51, Retired ,76,1,6581.55,2024-11-04 08:08:00,16,Thursday,0,High
2455,TX001021,AC00337,309.56,2023-06-05 17:29:00,Debit,,D000591,6.204.110.7,M094,Online,58,Doctor,147,1,$972.04,2024-11-04 08:09:00,17,Monday,0,Medium
2456,TX000397,AC00039,,2023-10-11 16:14:00,Debit,Columbus,,198.24.183.157,M015,Online,35,Engineer,67,1,"$7,936.91",2024-11-04 08:08:00,16,Wednesday,0,
2457,TX000571,AC00424,,2023-07-13 17:48:00,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,2024-11-04 08:12:00,17,Thursday,0,
2458,TX001114,AC00451,332.33,2023-06-20 17:05:00, Debit , Kansas City ,D000128,52.1.78.30,M039,ATM,27, Student ,101,1,192.63,2024-11-04 08:11:00,17,Tuesday,0,High
2459,TX002052,AC00181,261.77,2023-01-12 18:07:00,Debit, Chicago ,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,2024-11-04 08:11:00,18,Thursday,0,Medium
2460,TX000246,AC00260,97.22,2023-02-20 17:30:00,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,2024-11-04 08:11:00,17,Monday,1,Low
2461,TX001086,AC00154,7.82,2023-01-09 17:56:00,Debit,,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,"$2,240.49",2024-11-04 08:09:00,17,Monday,0,Low
2462,TX002278,AC00177,311.28,2023-05-22 16:41:00,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,49,Doctor,198,1,135.96,2024-11-04 08:09:00,16,Monday,0,Medium
2463,TX000820,AC00452,63.17,2023-07-25 18:28:00,Debit,,D000647,113.137.153.101,M039,ATM,20, Student ,148,1,"$1,676.57",2024-11-04 08:07:00,18,Tuesday,0,Low
2464,TX001532,AC00432,26.07,2023-03-16 17:00:00,Debit, Baltimore ,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04 08:10:00,17,Thursday,0,Low
2465,TX001125,AC00365,47.6,2023-02-23 18:42:00,Debit,Austin,D000591,163.58.140.206,M026,Online,53, Engineer ,115,1,1382.51,2024-11-04 08:08:00,18,Thursday,0,Low
2466,TX000905,AC00480,354.76,2023-05-17 16:30:00,Debit, Detroit ,D000135,54.252.249.33,M065,Branch,51, Doctor ,279,1,10141.92,2024-11-04 08:07:00,16,Wednesday,0,High
2467,TX001184,AC00366,,2023-08-16 16:11:00,Debit, Los Angeles ,D000037,45.64.74.86,M091,ATM,61, Retired ,177,1,3065.87,2024-11-04 08:08:00,16,Wednesday,1,
2468,TX001500,AC00449,265.37,2023-05-26 17:56:00, Debit ,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2024-11-04 08:09:00,17,Friday,0,Medium
2469,TX000646,AC00139,50.83,2023-12-18 16:06:00,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,2024-11-04 08:10:00,16,Monday,0,Low
2470,TX001707,AC00048,1283.97,2023-08-09 17:32:00,Debit, Colorado Springs ,,4.134.78.167,M030,ATM,42, Doctor ,121,1,11041.9,2024-11-04 08:07:00,17,Wednesday,0,High
2471,TX001758,AC00050,326.03,2023-05-09 16:54:00, Credit , New York ,D000145,129.108.48.116,M038,Online,18,Student,137,1,290.24,2024-11-04 08:11:00,16,Tuesday,0,Medium
2472,TX001790,AC00374,138.68,2023-06-14 16:06:00,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,$206.20,2024-11-04 08:08:00,16,Wednesday,0,Medium
2473,TX001121,AC00362,268.92,2023-08-14 16:32:00,Debit,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,2024-11-04 08:06:00,16,Monday,0,Medium
2474,TX000282,AC00362,45.77,2023-02-09 17:50:00,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,25, Student ,109,1,5978.12,2024-11-04 08:08:00,17,Thursday,0,Low
2475,TX000478,AC00054,22.46,2023-05-17 16:03:00, Debit ,New York,D000602,147.119.62.178,M087,Online,54, Retired ,78,1,"$6,631.50",2024-11-04 08:07:00,16,Wednesday,0,Low
2476,TX001202,AC00263,471.75,2023-06-06 18:31:00, Credit ,San Jose,D000443,100.4.40.132,M048,Branch,34,Doctor,41,1,12948.5,2024-11-04 08:10:00,18,Tuesday,0,High
2477,TX001836,AC00153,256.34,2023-08-21 16:42:00,Debit,Kansas City,D000383,89.18.54.235,M057,Branch,69,Retired,99,1,7471.63,2024-11-04 08:07:00,16,Monday,1,Medium
2478,TX000036,AC00267,124.76,2023-10-16 16:32:00, Debit ,Seattle,,59.145.242.13,M002,Branch,49,Engineer,45,1,5764.72,2024-11-04 08:06:00,16,Monday,0,Medium
2479,TX001899,AC00144,133.56,2023-01-24 18:43:00, Debit , Atlanta ,D000417,162.58.247.55,M071,Online,25,Student,177,1,$783.83,2024-11-04 08:06:00,18,Tuesday,0,Medium
2481,TX002139,AC00037,173.45,2023-12-25 16:25:00,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31, Engineer ,161,1,9077.62,2024-11-04 08:07:00,16,Monday,0,Medium
2482,TX000915,AC00171,,2023-11-10 16:26:00,Debit,San Jose,D000527,93.146.251.20,M033,ATM,37, Doctor ,63,1,"$14,977.99",2024-11-04 08:06:00,16,Friday,0,
2483,TX000759,AC00156,236.81,2023-10-26 16:59:00,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,22, Student ,15,1,813.68,2024-11-04 08:07:00,16,Thursday,0,Medium
2484,TX000988,AC00159,187.88,2023-08-10 16:39:00, Debit ,Nashville,D000034,189.198.67.252,M017,ATM,60,Engineer,180,1,"$2,154.58",2024-11-04 08:10:00,16,Thursday,1,Medium
2485,TX000981,AC00401,102.67,2023-05-10 17:41:00, Debit ,Albuquerque,D000097,215.97.143.157,M091,Branch,79,Retired,119,1,4656.94,2024-11-04 08:06:00,17,Wednesday,1,Low
2486,TX001123,AC00204,219.02,2024-01-01 16:30:00,Credit,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,"$7,375.73",2024-11-04 08:09:00,16,Monday,0,Medium
2487,TX001812,AC00314,73.83,2023-01-05 18:29:00,Debit,Las Vegas,D000546,44.67.137.125,M097,Online,69, Doctor ,69,1,6020.29,2024-11-04 08:06:00,18,Thursday,1,Low
2488,TX000702,AC00030,211.1,2023-09-14 16:58:00, Debit , Miami ,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,"$7,059.77",2024-11-04 08:07:00,16,Thursday,0,Medium
2489,TX001080,AC00448,590.26,2023-06-19 16:20:00,Credit,Austin,D000519,168.55.35.243,M089,Branch,25,Student,48,1,1068.28,2024-11-04 08:08:00,16,Monday,0,High
2490,TX001866,AC00128,505.14,2023-01-03 17:33:00,Debit, Portland ,D000431,48.89.167.189,M058,ATM,68,Retired,179,1,2525.47,2024-11-04 08:11:00,17,Tuesday,1,High
2492,TX001600,AC00410,704.69,2023-07-18 17:22:00,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,2024-11-04 08:10:00,17,Tuesday,0,High
2493,TX000439,AC00493,14.29,2023-02-28 16:28:00, Debit ,Los Angeles,D000317,90.111.245.138,M070,ATM,34, Engineer ,150,1,7016.99,2024-11-04 08:08:00,16,Tuesday,0,Low
2494,TX000839,AC00007,637.75,2023-07-24 16:07:00,Debit, Dallas ,D000561,184.57.159.204,M028,Branch,79,Retired,152,1,"$4,202.92",2024-11-04 08:08:00,16,Monday,1,High
2495,TX000686,AC00071,119.3,2023-08-28 16:08:00,Debit,Mesa,,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,2024-11-04 08:08:00,16,Monday,0,Medium
2496,TX001833,AC00385,136.88,2023-07-18 17:41:00,Credit,Memphis,,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,2024-11-04 08:10:00,17,Tuesday,0,Medium
2497,TX002249,AC00429,199.7,2023-04-03 18:41:00, Debit ,,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,2024-11-04 08:08:00,18,Monday,0,Medium
2498,TX001169,AC00120,202.55,2023-11-14 18:49:00,Debit,Dallas,D000028,51.250.46.149,M029,ATM,21,Student,34,2,701.73,2024-11-04 08:09:00,18,Tuesday,0,Medium
2499,TX000237,AC00177,736.73,2023-11-27 16:05:00,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,2024-11-04 08:10:00,16,Monday,0,High
2500,TX000754,AC00032,1020.73,2023-07-24 16:42:00,Debit, Fort Worth ,D000676,166.79.195.157,M087,ATM,28,Student,87,1,"$1,119.61",2024-11-04 08:11:00,16,Monday,0,High
2501,TX001684,AC00446,192.02,2023-12-19 16:11:00, Credit ,Indianapolis,D000413,83.80.89.29,M025,Online,79,Retired,154,1,5169.07,2024-11-04 08:09:00,16,Tuesday,1,Medium
2502,TX001266,AC00176,595.91,2023-08-10 18:39:00, Credit , San Antonio ,D000063,200.136.146.93,M085,ATM,19, Student ,162,1,1673.76,2024-11-04 08:10:00,18,Thursday,0,High
2503,TX000170,AC00331,281.85,2023-05-16 17:26:00,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:00,17,Tuesday,0,Medium
2504,TX001353,AC00409,192.23,2023-12-28 16:34:00, Debit ,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,2024-11-04 08:06:00,16,Thursday,0,Medium
2505,TX002429,AC00303,,2023-11-28 16:17:00, Credit ,Baltimore,,160.65.101.37,M029,Online,43,Doctor,112,1,9018.33,2024-11-04 08:06:00,16,Tuesday,0,
